Name,Platform,Year_of_Release,Genre,Global_Sales,Critic_Score,Critic_Count,User_Score,Rating,Player0_Rating,Player1_Rating,Player2_Rating,Player3_Rating,Player4_Rating,Player5_Rating,Player6_Rating,Player7_Rating,Player8_Rating,Player9_Rating,Player10_Rating,Player11_Rating,Player12_Rating,Player13_Rating,Player14_Rating,Player15_Rating,Player16_Rating,Player17_Rating,Player18_Rating,Player19_Rating
Madden NFL 09,X360,2008.0,Sports,2.53,83.0,50.0,7.0,E,62.12546737978035,19.1350135933541,-204.90640882250642,57.05678664669192,-157.55524427027868,-22.68726378450329,-64.33223125155703,-130.33243679125513,-105.59097624758496,12.813727694755036,-31.17711935560544,-63.39654054967414,-55.24097701494166,103.25317195300107,-1.3478179974525308,-154.793955691516,-30.50668595240811,-25.081022679680753,126.89182058182669,-6.85023482849971
Bolt,Wii,2008.0,Adventure,0.56,50.0,4.0,5.8,E10+,-185.5585256133765,65.54166492409517,147.39410735615616,-47.94669985142909,-22.94830778946242,142.36173039170444,112.67446438009954,62.16016271861437,93.50105035669971,-54.80718829000239,-68.57370540157561,90.56250195692546,41.971329367278535,57.06522256784591,-89.0232022730724,197.59010529338497,120.43363794244146,-11.778591545288924,-102.11072883366488,9.194136428899727
The Club,PS3,2008.0,Shooter,0.23,72.0,42.0,6.5,M,96.36633297736911,-144.6819001668842,66.50782320419066,130.93195093504687,124.63444006637894,-55.308310897009115,84.28401657577015,57.98890329826062,80.00314728656316,-5.757970445268593,-65.30097902620335,-124.24255383282589,144.74805729193105,174.5735367242006,6.326198884960204,-123.99043726807058,44.89442991427663,-179.74949034046494,170.33479832698097,31.292161104998883
Dora The Explorer: Dora Saves the Snow Princess,Wii,2008.0,Platform,0.55,47.0,4.0,7.0,E,-72.89453434982508,-109.08817255274406,-90.35480530504844,-185.8155480052314,-165.24115137439213,62.15169886964762,-105.68373396201676,-60.048420677756965,86.24737249398795,-52.828137101261454,-127.37289385719886,51.0592605137278,-46.95517772525871,206.12156160527513,59.51724662568206,-1.7510222717358095,92.01749112780585,-59.86453537577171,-105.48616865559023,-193.96780049789905
S.T.A.L.K.E.R.: Clear Sky,PC,2008.0,Shooter,0.04,75.0,47.0,7.7,M,108.42282256037372,-50.55833574878276,193.14124948637433,19.288005433654828,83.17088093785254,-26.992335879436784,-121.97034368349384,27.441828533327982,58.35887250144918,201.38310314997972,113.96959305378631,184.52271527976973,-12.925178471044138,-52.44212323058029,-106.40504311349055,138.0214720092251,86.34446475094309,23.588231795355714,48.905966104062195,-62.13497295557116
Sonic Riders: Zero Gravity,PS2,2008.0,Racing,0.18,56.0,16.0,8.3,E,73.8624524860483,-19.019147962893086,124.63545148999609,53.674791682148445,-135.3573826664953,158.48755725775402,-17.846169282182224,-49.49715361379994,-52.307826164980774,9.933520892156453,34.26072845352584,182.1733491354268,-27.787600137039213,124.18733472682926,126.22179119888506,95.52864051540033,106.0072927933,19.385102077404618,-79.70839025815387,22.977025309935225
Ultimate Band,Wii,2008.0,Misc,0.23,59.0,17.0,5.5,E10+,61.25915680739345,-11.905189775705935,204.3275701518868,-14.527159808528566,108.77880746107185,-77.464958554588,60.02422304302647,-115.21143552426638,-123.12618676527008,-63.56353459286075,-5.807053913966112,82.95798177872229,-38.808282250243494,56.91504263457835,-97.68724923062211,-47.15646586246645,69.38077776633561,-76.24405433734445,108.7562655964257,-38.221883143263405
007: Quantum of Solace,X360,2008.0,Action,1.48,65.0,69.0,7.1,T,-8.241005327438518,17.598233194509646,98.62108416583024,9.648723827207197,-75.78038595000864,30.853164301089215,57.8672614963996,-62.17606419735533,-139.00108941775895,-42.51674992407434,-98.09181599093286,-52.23871005070511,-54.499001652690396,103.99623483967757,-39.01712342955074,19.232752501380197,30.618246796015967,89.39711900268696,142.01086867193388,-72.13961463261099
Resistance 2,PS3,2008.0,Shooter,2.46,87.0,79.0,6.1,M,-217.00030535581166,-10.791972975782741,-26.171384479948134,-176.12289719800555,41.89590279428091,-160.65493131373736,40.98652945795415,-96.98533655757564,115.36963479616067,-65.87041528420853,0.5523345478316612,38.21841681018299,-15.93761578806282,-107.00636142379858,-121.51848537980324,123.16582124505962,35.660973364310024,151.45726756040696,-17.849758915166234,-46.824176594606065
AC/DC LIVE: Rock Band Track Pack,X360,2008.0,Misc,0.23,63.0,16.0,4.9,T,-25.73091613735821,-61.60563637832882,-81.46754441587154,-2.1876481692124585,89.94339399403333,-139.02925551927603,109.02998900493014,-94.72950305080346,-26.353751452968332,-95.81623034936455,-138.37665679993142,85.4589413978656,11.068604862214718,-189.33496712244184,-37.27420281132399,167.50414888110475,135.7582239255706,14.997641916014537,-194.4333033847846,-32.22632625204099
Battlefield: Bad Company,X360,2008.0,Shooter,1.46,83.0,70.0,7.7,T,61.67059111125581,-134.356930287569,130.90005186185968,32.0943749334897,-4.570167863612373,105.4974864022776,-65.63293857935803,65.05511241117392,156.40859790638194,-64.25563891639267,-115.75820329606397,-236.7237494571654,1.688365369820846,25.725019338180648,-8.96680041491983,-84.10153539586689,8.051281774821872,10.2086456148714,42.690564286309666,49.20795060615083
Valhalla Knights 2,PSP,2008.0,Role-Playing,0.23,50.0,13.0,5.4,E10+,-51.86801287790645,-64.86601993924491,-26.47897330758656,21.326768779766788,18.73778337567188,-56.80751356898715,-210.17846345792756,-13.011767489433812,-72.41202992553887,64.80258779539429,-87.46333456847636,-35.58534506362266,25.987433453007387,26.90089605198416,-1.877763749714546,-77.66949277489412,100.78137362121618,-15.911623023002106,-62.18060633106363,-118.46892963829279
Iron Man,PS2,2008.0,Action,0.54,47.0,8.0,5.6,T,-171.2870924931543,-82.36791683037578,17.509602671400863,-14.623636306878806,-19.27161216565374,-13.753688972502646,-169.0830978440426,-50.620624655738226,58.06310584609626,144.60935590245523,39.7817232760028,25.181489493903836,98.6170644326348,40.35940551397315,92.8477419623694,9.56095568194595,-38.810746529896974,-36.27912579314806,176.69919813656182,11.777244289512726
Little Red Riding Hood's Zombie BBQ,DS,2008.0,Shooter,0.04,68.0,15.0,7.3,T,-18.393962955000454,-31.1418650912403,44.21068443642228,-109.91417621202804,-28.839933797232447,-41.15859398128632,81.24380114719071,-23.89449998977031,145.08161702254358,25.932841440325188,12.776718723914177,92.88205237687195,-44.022981419659644,58.76201480439837,274.0244446548637,68.80905796568695,83.03034201547177,-84.82279049699655,-70.89308112757605,136.4377592421342
NHL 2K9,X360,2008.0,Sports,0.17,69.0,33.0,6.7,E10+,-113.58901535979481,16.00874825512284,-209.9066248323083,-56.53783633448185,124.93806244333668,219.75298246599291,115.22057599109186,-120.43328372771268,13.809490504910205,-76.50017374354184,68.37655823002063,-85.78543974255571,-149.09387436193654,30.081661610213867,-14.391773941904122,43.948231169890946,46.7085307623458,-216.7316167915699,19.996807518590717,-32.567482711520945
Call of Duty: World at War,PC,2008.0,Shooter,0.18,83.0,36.0,7.5,M,-41.88460771084067,-148.11009488406881,-162.61770173267206,-20.223262709829054,251.4074630635278,55.53960638158212,-14.291306089381619,-35.07985277294434,96.36624169630991,-68.17344151748028,143.51183278333716,-60.951029996757015,-132.99896821699284,-40.813973305577065,-66.67325562799095,72.84947255764531,104.43943727305303,36.70876249606265,-175.30874789640745,3.3823235073894753
Mass Effect,PC,2008.0,Role-Playing,0.67,89.0,45.0,8.6,M,-84.12784569654455,9.598036697726219,-121.73181604341761,-2.39026465028691,-59.782095469137495,-20.701833002581907,68.4026923836523,122.47128493094546,-72.6044335138324,-0.03461891107637463,-75.42184494547706,68.0036858856356,97.58269968883059,103.5355252326773,-58.38275737573967,-16.150027790288323,-16.360476011454246,-7.4814525421413665,180.97549323817375,63.41233777406019
Need For Speed: Undercover,DS,2008.0,Racing,0.23,59.0,7.0,6.7,E10+,-90.96453979393605,-22.815776897706865,-213.38471109031758,-158.38794232146356,110.46768381971913,-213.239725201541,-25.865143367750683,169.20937788662843,41.038434654701774,-302.8282971638226,45.818926484302715,109.73444672303758,16.7705286322264,-94.04941879756153,-286.4392857067606,-39.46793123358581,230.1346079605112,-42.484049200442655,17.15119102472103,-156.73845501305627
Army of Two,PS3,2008.0,Shooter,1.17,74.0,43.0,7.3,M,142.97425562702736,-75.61565384757091,-8.032955540006155,-53.1705723260026,81.90139525687623,-97.11654739686581,-149.09765130443245,-199.65657884992717,-97.89048384654899,117.16071760198759,57.203660757488414,-11.67540403570293,-84.85809159667703,-78.10310926080669,-15.971589650624981,-69.51252570794689,74.54403158137129,-100.75279938961523,19.95613730954486,6.0062096843255555
Celebrity Sports Showdown,Wii,2008.0,Sports,0.45,50.0,12.0,4.6,E,22.49381711706774,-31.738406778640616,-64.6791624854437,12.611629686733906,-75.51157495386225,-47.35916024658313,160.53641221348775,106.36881516650317,-186.42138309401676,-97.12909115492285,-10.72115390048445,15.81414924789939,46.0657374513843,127.1462286256265,-160.71018076042188,-76.8346386292318,170.70328792668502,-88.29554051566436,79.81810176708736,-98.50945272908284
Carnival Games: Mini Golf,Wii,2008.0,Sports,1.56,38.0,10.0,5.7,E,-20.174171994614277,-175.6834941052401,-62.39962867688802,-19.936229139837906,-114.29586430778667,140.2330116592479,-35.78784515718889,28.107392943092762,20.61931672185358,128.99544141006285,9.694914747368916,61.04343525724681,-25.42370100709913,39.91002769190777,-64.56280175141464,-15.998475115123739,-177.59651544878233,-101.1934021987084,35.459999277975996,-24.761161997145784
Midnight Club: Los Angeles,X360,2008.0,Racing,2.35,81.0,66.0,8.5,T,-81.11696749506503,72.20896814506007,197.34975323481632,28.722377611733368,24.074353784152578,-5.616370682913556,30.4306565419473,-1.340285764841852,-156.09783455332933,57.37235358402568,-71.33442117279746,72.29448196108058,91.29106996079447,-206.04108681484078,-36.14502774840192,-185.01617255883778,76.64956533048587,34.6656545904232,87.44481432350574,52.06674080133422
Turok,PS3,2008.0,Action,0.67,67.0,38.0,6.0,M,-65.02260036202398,-89.56643790751676,35.47211756255243,16.2562062842983,-36.21828415555227,43.219825963897776,-171.30669047875332,140.98865245561097,89.53689716146127,-4.413339028311624,110.68340041565727,23.966237063311382,-43.06268238851377,78.33949217984892,-110.11707243068733,103.05734590955942,-188.12320744159484,176.81204616311575,54.07432356813769,-50.84278189248453
Dragon Quest V: Hand of the Heavenly Bride,DS,2008.0,Role-Playing,1.57,84.0,46.0,8.5,E10+,-83.05505947237086,5.442564615550413,-3.662171658006271,-177.32946458735233,-225.784430487942,-125.44356034024501,87.10643236395693,91.65801998518155,63.88533563824198,-99.37211322277257,-79.762784083677,-31.379505225412675,104.01857112019846,115.75095060713511,8.876659115079221,96.44138891603886,202.1862241751721,-47.875005761449046,-16.51358322222128,25.042286271420195
Class of Heroes,PSP,2008.0,Role-Playing,0.14,61.0,12.0,7.1,T,88.39421137439071,-11.24854253979179,29.56916986411406,188.7800406068298,21.583974901925334,-24.550458810115224,-244.02950325140887,-56.75215309874404,-59.04955729761523,-142.39744036641963,-7.49862783753623,33.81319176472252,10.413685410113347,97.59139757325124,156.04490590133875,-131.38835889802368,191.3316128132062,-80.27943232298679,143.82395064099782,-108.02061417050399
Spore,PC,2008.0,Strategy,1.17,84.0,75.0,5.3,E10+,31.531731266410446,111.77832351538075,69.33253448358677,-39.88725771842854,-15.63192876474374,200.81038638281353,-164.35245489404895,23.87094659008195,10.968816950484342,-125.8863553098857,-6.4750117934262645,-49.87206534723418,-141.8624509906784,-136.07025461021897,133.9190196173338,127.42732694952757,-128.9236932808931,3.471755180401906,16.559309511448134,74.6897986147428
SoulCalibur IV,PS3,2008.0,Fighting,1.46,85.0,65.0,7.9,T,20.234090307593863,24.169567854124306,19.314967821803123,107.03911689459808,-102.74281721189273,-102.98512367673251,-7.158116825416607,210.56612348572,-98.51158655940662,-373.34851725135917,58.59653333097757,-3.3916090735909425,149.24439586671937,-100.51028479571154,27.58983878658005,14.647666520719376,148.69367713940898,75.74142882867704,-10.39256034959667,-75.03904586565018
Viva Pinata: Pocket Paradise,DS,2008.0,Simulation,0.55,82.0,34.0,7.1,E,-31.794343113835566,51.3848118182485,94.36183574913703,-108.4027914217876,-94.3605067256912,-180.31562903902886,-93.10515372908205,19.809792295510665,-84.3011445553261,-59.67363182629632,100.71144050434783,-47.01406210792374,-60.292507794262484,142.87017050860143,25.638862454302934,25.227945431450056,-199.11825969222826,118.60341661642404,84.76216271067997,86.04948743368227
Top Spin 3,PS3,2008.0,Action,0.57,75.0,36.0,7.5,E,-30.95763777567476,-11.124922803493368,66.28808320264548,-49.797244510817706,52.35565735952764,-95.62232183714409,28.61361090373232,188.7479615468579,90.49296172114605,-118.71372970697291,164.93502742829025,-110.19962419199977,113.01814797314064,159.05280239074494,59.10424957001557,143.8115668050564,179.33275006083832,26.66184434741598,17.554370068300457,128.44719811322054
Active Life: Outdoor Challenge,Wii,2008.0,Sports,1.54,69.0,6.0,8.1,E,-60.780923075389346,-73.81131127223463,-119.32318735307999,-120.61798549687686,14.259343755902343,93.09425636665848,233.12671158587784,15.963795999980713,109.20440172800856,-50.91860652640475,-52.749573439655684,23.190530770569833,87.15106823566126,-2.246488387329909,188.09645854443932,-14.180513981718478,33.32809226626252,-90.29163777897395,102.580804362985,-27.445775982346742
CrossworDS,DS,2008.0,Puzzle,0.55,67.0,19.0,6.8,E,169.03154137411792,-112.2991878020949,45.637007651761444,4.641376859937436,50.443543811179914,-208.93933878294666,22.752610046698685,2.4359022076172203,-37.1830374088655,139.96626186014927,113.44545398937467,61.84747981410025,-13.510355762886917,-41.309846918486414,-24.105640992603174,-0.7706538662738364,-5.302160934605971,-74.38047637076079,-35.885006346172986,-115.26596387939638
NFL Head Coach 09,PS3,2008.0,Sports,0.14,64.0,12.0,7.1,E,106.22909968677368,21.141183550398573,25.22501035013791,95.42283407896221,93.93497941399268,50.341408728699335,172.5977594078422,137.44461908780846,-167.2254418388226,-108.02210064030373,43.125522195522855,-105.25604212998041,91.32183325699174,-63.395612257797275,-24.753868761883147,-3.018666776317644,30.972654690108577,36.27006572579117,91.37076111642172,13.58891547807379
Midnight Club: Los Angeles,PS3,2008.0,Racing,2.45,82.0,50.0,8.2,T,24.281591569982456,246.781407923558,-63.757637647389366,28.75316356447726,-64.93478038475911,-234.63445018162662,-74.97757020811999,273.37762518410244,97.73604535782687,-185.2485324104681,29.453725653956635,86.60842631947384,-91.14704379436847,-125.00577011070327,121.26223348395631,61.74314840902292,-201.48737567795254,-18.418863812728276,76.05284225428336,113.3414219740728
Six Flags Fun Park,DS,2008.0,Misc,0.18,34.0,4.0,7.0,E,156.79949190966863,46.70675869343897,2.388641927904542,45.386648377565564,-126.651881538991,-16.780092650316217,115.04210020297975,78.48227023884562,-101.15193495037617,41.31780162810683,109.99528997313344,-42.289554187271364,7.612831577515671,15.352772997355382,114.02660953423005,-63.383887297434974,-43.89222037339127,110.79938560644804,-87.39884270952916,101.92204851541547
Iron Man,PS3,2008.0,Action,0.68,42.0,27.0,6.2,T,-97.94492085098324,-95.79496335016633,64.79102419557502,57.09999110216781,16.102995742016084,84.61116323291478,-7.488993597054557,-88.85681260378215,53.20409375938772,83.50419185873153,-188.0416278201604,46.03477563606507,-30.253948830350012,110.78938837821228,167.17604386376536,-26.887013045806203,-70.06628201654765,0.8308266109392134,-149.74696562640338,-29.138749717129592
Alone in the Dark,Wii,2008.0,Adventure,0.18,39.0,10.0,4.4,M,-62.39772116980554,21.632505020144784,-160.32872668540287,-116.59694247861201,-253.5121787299725,86.25461127179794,-13.228901678167984,110.6775519678482,22.391139702542876,48.26178865860803,-125.76115502908478,-71.32451768222157,-137.11238996207365,-135.55541944591468,-167.66836430815655,53.51531269689929,-82.15784925388382,155.57660127745473,-209.26034075482357,87.38134957281531
Code Lyoko: Fall of X.A.N.A.,DS,2008.0,Adventure,0.08,51.0,11.0,6.3,E,39.019902759474434,46.47475141004778,-51.013817165676386,-50.52666063104255,25.11881100525628,82.96113990926457,21.393365232475116,39.90490400276905,280.95956427356185,143.70363054654013,-64.06887225554023,-78.30409015773418,3.212364068909819,46.91382413546484,33.03465593459135,-65.84091466245934,-97.39914124376736,15.804300226506546,49.36207704979422,85.49624405270987
Tom Clancy's Rainbow Six: Vegas 2,X360,2008.0,Shooter,2.42,82.0,66.0,7.8,M,48.25753564061965,21.848485439613064,42.47502867463537,-8.968883201295991,22.150912536204608,-64.16768091665762,1.5449465027409857,113.50846419486136,-30.603632683870273,-101.66836509876364,-121.22873171963622,66.09590261775375,-14.098803507048288,55.310869223854255,-57.706519058433926,-102.86027421712535,12.268455147158146,49.864975593779256,75.37443430026488,64.86336836373343
Worms: A Space Oddity,Wii,2008.0,Strategy,0.08,64.0,26.0,4.3,E10+,8.863602353103767,-104.15811538130664,-102.25190233685197,120.11064788551798,40.02968442068683,-156.83630863253703,70.51966537603785,176.10641567102277,45.5723392301905,22.96268634064866,-55.4616870397814,-50.54226845573658,-132.99009367039028,-19.909253438105868,78.5294483744664,161.79996532853684,-63.54365332943256,-137.85490138317533,-118.43232986293373,96.56884920148056
Viking: Battle for Asgard,X360,2008.0,Action,0.44,68.0,67.0,8.0,M,-49.446426346944776,-19.29258262224669,28.00034517181168,-13.642451794013578,-186.66226271237605,-50.40326467829826,79.93765191420928,13.43560514660062,81.58954043042894,-129.9004386101534,-9.997223716285395,-49.32403871356011,70.42290788998206,18.560584534088115,-30.406063370427137,-147.10382401680596,30.441831404145862,177.22611246618683,66.83097470710442,24.44490386740382
Warriors Orochi 2,X360,2008.0,Action,0.06,44.0,28.0,8.1,T,-2.5346461200865185,-146.24558745609815,-142.67773719371323,-20.232315857910834,183.16104738440603,-71.95761223284495,1.5788920360993313,74.98329965457991,2.601062677245255,-141.7279980804027,26.242672383526795,71.81278310879175,-55.49378026960265,-69.39520837679608,106.93654254858642,-114.76117487660729,83.45571335513698,-67.06714576301665,175.91291942748379,-28.06300269326582
Sid Meier's Civilization Revolution,DS,2008.0,Strategy,0.44,80.0,26.0,7.7,E10+,233.5369832610899,-32.72114886899766,-140.73255260073367,76.78113679810093,-101.9203231528508,6.517061561470684,8.29380409243496,-81.9329144817971,128.1029390138783,-166.85784647000776,230.26727464369813,-180.64734522396165,-9.121756025076078,84.74088208983133,-19.453968150300042,152.58424406882614,-29.979202584044007,-4.822842128402883,63.04794134254422,-63.04942701847298
Skate it,DS,2008.0,Sports,0.17,72.0,13.0,7.8,E,-124.23348162180503,0.8753535252342907,48.734734820065775,146.40668445317775,-54.26801424127204,56.71523687257671,102.81248203683757,51.94352544245911,56.6918328820065,-115.07428742135464,-3.070567474150088,177.98014102681108,81.50528475337586,-14.881389309517248,-114.62539304803279,45.7910233819928,50.250400084870485,-96.55789982820176,-86.70994150068249,54.14611735205077
Mushroom Men: The Spore Wars,Wii,2008.0,Action,0.18,72.0,37.0,8.7,E10+,41.16466132243065,99.39800074424832,163.5606447244762,66.53870233660982,121.92100385300148,32.93521869586836,-88.8808639055624,63.69738401252968,-73.1930685016869,-11.12091615370908,-2.4105355034528366,-36.017993034310514,-119.11793100402217,43.03518404822401,-46.83043980306392,117.13969045184692,157.19939610092246,68.77976777367786,-135.42102115175865,50.25947200864056
Mirror's Edge,X360,2008.0,Platform,1.16,79.0,82.0,7.6,T,31.56340444185522,-130.63363212228265,163.3389325842955,61.50373553219727,-71.47921371855814,22.60878457636756,10.903962294031837,-24.490829054617517,-84.90363535213329,-110.27194144926872,154.88339757311488,-23.78133565637297,-16.440394460592227,174.8211945971161,12.472073745588109,42.718131061773626,13.356970933999449,-96.39056983514423,148.87206512004818,-39.01274348881986
Ferrari Challenge Trofeo Pirelli,PS3,2008.0,Racing,0.04,71.0,37.0,6.2,E,63.12679399187466,27.763561387861852,-150.27802057875556,184.96120734313794,52.23454654291001,-68.23024195642773,41.1167372243759,-113.06411308815927,80.30162573924075,189.92585274904621,-70.09857200086135,5.985949640417541,-71.01027489747885,185.51646452701328,143.76930894164636,159.32195553658192,-185.51922237514924,-92.0446405733948,-65.74234435063178,-75.11552973284577
Guitar Hero: On Tour Decades,DS,2008.0,Misc,1.57,72.0,40.0,8.0,E10+,26.419323299705876,69.81918053803227,16.095617581537045,5.7588570331595434,134.79341796301426,-83.12949823320356,56.54902767906338,-80.55090559463632,24.490256344983006,65.1622994857508,-147.59087790271573,-91.37682629842203,-23.960206484539345,-163.58715656949065,-21.713880219757815,-80.67138025399785,-155.6339887183646,-167.989269235824,97.60363604625132,-76.33254064380101
Tiger Woods PGA Tour 09,PS3,2008.0,Sports,0.65,82.0,34.0,7.2,E,-89.44350656393256,-113.44716434812638,0.40816248120805504,-53.37445902516931,304.9539129204688,-97.38442758757593,137.79379058832316,-0.5753163414748698,-30.761438722404794,-20.26166742230041,-59.40330187497484,-52.20637563498273,-143.66637835660538,-0.7365277461163969,118.99757831152118,72.97279316477614,-3.721568158909373,20.77017163747154,-88.82364235057871,28.605837805137078
Hasbro Family Game Night,Wii,2008.0,Puzzle,1.43,63.0,12.0,7.5,E,48.16884152301892,113.61970293848229,-17.37656055781452,43.64902246426578,71.35859176736959,-31.538530842562178,124.05775213976118,-104.89894440574585,158.58438518057457,59.26103385466605,93.91342912493428,-61.60056911220715,-7.82503172755237,-192.93048691717772,-26.802844811595822,-69.03172919038059,40.451194184750534,-186.6503022426217,85.88224532169212,90.25687086898115
SimCity Creator,Wii,2008.0,Simulation,0.46,67.0,17.0,6.8,E,85.25101225277002,92.76580221774175,85.05146298199763,-83.29825865198211,88.29998179839093,-52.47729891037363,6.600216864925229,132.5807856167634,209.54538270467086,-82.6801671494955,-38.97899197140836,-87.63472317507615,-32.19221426360913,81.05680184052308,-5.8858216184764744,-174.55184231171108,-42.88125570305264,-97.51809526617411,142.90413797733638,26.85169341184662
Dynasty Warriors: Gundam 2,PS3,2008.0,Action,0.49,54.0,22.0,7.0,T,-94.94279882847685,101.92388522971432,-117.8008660728765,182.01029539316912,165.1291714482825,136.88765020830942,-38.444230895438125,-175.7151086338932,-93.99379713166934,8.353734379436316,15.912376467086647,64.21436669865216,-147.98411088911593,-101.24851384299373,-44.280647517347624,-113.38095925172658,-82.23198276713157,267.2681286421881,31.688880498219234,99.91142753080742
Wall-E,X360,2008.0,Platform,0.62,50.0,32.0,6.3,E,-78.27673603201144,53.844953411404205,67.13248176884147,-65.11524723469054,140.4789385664855,1.7990418579230585,-4.314768672476089,-12.528726341156881,68.10486853344898,29.722296465128846,-135.92183861318412,54.152158475636604,-110.71304610630057,-5.002503579927636,-233.06203839059165,-64.26745242382486,69.3687136981994,158.0193634028403,-55.293633877313475,-62.18872650030829
Guitar Hero: World Tour,PS3,2008.0,Misc,1.92,84.0,43.0,7.5,T,-19.576875157734204,118.2208137513606,-103.29517361468066,45.67415884522895,-13.98232650094756,-9.561110363424815,-51.447527629276856,-50.81285780719471,-206.41166955389588,-75.77875839377913,-20.6759435748816,160.06088665065332,-36.11118745967437,-43.550412157416694,-1.8320125551401407,86.28904110702098,11.138647538194666,-70.23569872489685,-121.83079841668088,-0.23922968279947615
Burnout Paradise,X360,2008.0,Racing,1.35,88.0,68.0,6.9,E10+,45.70965334339737,89.61414828686341,140.90040935725173,54.073612766989264,-152.99779782088137,187.92606711447732,98.50276966158827,111.86132689013846,-150.86913089590573,-116.82564815370004,-64.52192603000572,6.971395921569496,63.84573348383905,137.48060870329311,-228.79240214391916,82.79887497784088,-295.3071064002437,-38.12624501180469,-87.7488788875715,-62.19534518595865
We Cheer,Wii,2008.0,Simulation,0.52,56.0,12.0,7.3,E10+,-90.42644218841642,159.14684702152684,112.78614817106039,-30.5918835152456,-46.182127339568936,-75.10665584840835,155.70806172699847,37.31341342670652,141.79151603881604,31.683048424269057,-44.69521773383834,-143.59449660923684,-107.53369860789977,-59.295346305752375,-65.16814875228512,-62.439567278497854,9.75898591485726,22.978282775034227,-192.44361878454072,-151.11663736656985
Conflict: Denied Ops,X360,2008.0,Shooter,0.19,52.0,35.0,4.9,M,7.563009126831992,91.94870248877372,-19.0769967244291,-70.52181905110437,148.03355177722196,-50.10319740022745,41.394038534136946,-41.93399657814826,202.25225358885243,222.2728582319485,58.568007109320796,-18.84570888571504,118.86238538149139,59.37628735905109,-2.5058088139713357,-91.68355641128684,-0.6489965624478717,-24.457991910247884,-138.67740484714014,-177.7368848196107
Mario Super Sluggers,Wii,2008.0,Sports,1.89,69.0,31.0,7.8,E,-42.38121673066253,-128.50084901524585,13.194207023926754,123.99216215238708,-15.178199905111466,-18.075550696660844,-11.5055919504973,113.02859841316757,-98.10851382201395,68.93742617901052,-22.805299733033895,197.578990650041,109.9575107804233,139.3555861480423,83.53650404372496,-1.5445864579889435,-77.9400067927908,-183.02792373628242,46.526044878205184,-110.3285811297201
NCAA Football 09 All-Play,Wii,2008.0,Sports,0.16,49.0,5.0,5.8,E,-187.19374106402705,78.58641739969158,113.38053128157011,188.03459204491605,-4.201998356479481,-18.37892381667613,-112.00679117715234,30.992937100599764,-65.25191971146025,90.59524080049991,8.579826359364347,-35.3145080464508,-65.07642990321932,26.025288989833754,-50.29067603104325,-34.204248071498505,-4.849140092278811,51.098856832028474,52.916285733253744,15.319189847404132
Sega Bass Fishing,Wii,2008.0,Sports,0.5,59.0,29.0,6.3,E,-91.78793041842815,47.89275979209614,154.11886468152346,7.451122187877679,-74.17157274132255,-56.87381624440751,165.11394437966962,81.33408512625357,152.24235310591075,-36.9563200564674,-38.537861085010974,-27.896545364224163,119.04612005089234,101.0172644570846,3.0982309577743408,50.9402306940783,-178.37059398806127,-119.57377458770428,101.5182008254199,85.7169305473997
Monopoly,Wii,2008.0,Misc,1.89,70.0,11.0,7.8,E,112.92506004992757,-27.153490064260076,78.89095603136421,42.18979532108505,-67.8195537434966,-89.59988750321027,-81.03710845501905,160.58909419761477,-51.13708486200026,68.14452098734846,162.00111379235258,115.22241334768424,-184.17877497076338,-44.87798972524934,-14.158343440346002,-142.3252155526396,-32.42660489260222,-207.2962536987303,-143.7547955361272,22.096473223514995
NBA Live 09,PS3,2008.0,Sports,0.52,75.0,32.0,7.8,E,143.2188990172702,-33.90516888831014,64.42996450424499,12.054614845190063,-71.61278903636293,93.35775059968499,-5.602901423782171,-101.07260189991464,123.11235101211926,105.8317903889217,-28.42478747832241,11.851936362353705,67.13668206007416,114.98465316762179,34.18786427906825,155.42341657337192,-359.958446560402,-193.549327571297,69.73064992912862,230.13700170682125
MotorStorm: Pacific Rift,PS3,2008.0,Racing,1.35,82.0,63.0,8.0,T,64.0958549069372,-40.96186501761068,91.90406232642087,35.749722588931064,-179.63659831901725,-239.9521697710616,-20.210980858251325,-50.15658135974835,-46.99543454436543,40.98606687860089,-71.13954347648209,16.04720774851421,-154.17326976135774,-75.25956123090299,-99.09858964432354,9.061636266651991,-33.172443414588024,39.450236734357134,33.59445917207954,65.9908839102489
Madden NFL 09,PS3,2008.0,Sports,1.88,85.0,38.0,4.4,E,-81.98785386377712,73.98335081852426,21.808138265034735,-44.85608899512907,92.04574577710011,-145.0169839280387,-43.58705048245449,-109.31782436678748,-20.326186532881994,-89.50503159076885,37.35973289495656,-9.500795352834162,48.06212646475597,86.09380818623258,-144.89933793923078,-117.18058024452951,20.13017135684227,70.43348834667155,143.75570264708477,-94.62738719193055
Shiren the Wanderer,Wii,2008.0,Role-Playing,0.19,71.0,21.0,7.6,T,52.94424679858761,113.66711762677042,26.435692886915806,81.3355456693102,-84.22449881648937,130.45181393875473,-66.27850726133182,-191.62805639978725,19.428078392682878,124.42972537422669,-79.4365396614417,119.19225777750184,49.226643968552615,24.110046602813977,-80.45934324806615,-61.40459324297828,98.90753394488966,209.14124970085274,48.27051307943604,3.0750705117074615
